title,model,field_published_stock_code,field_product_type,field_product_category,field_original_publication_date, ,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm, field_outside_dia_cm,field_outside_dia_tole_bd_spe_in,field_outside_dia_tole_in,field_outside_dia_tole_mm,field_outside_dia_tole_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm, field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_spring_type,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_inside_dia_tole_bd_spe_in,field_inside_dia_tole_in,field_inside_dia_tole_mm,field_inside_dia_tole_cm,field_color,field_weight_per_item_lb
LC 020B 08 S,LC 020B 08 S,LC020B08S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.132,0.132,3.35,0.335,MIN,MIN,MIN,MIN,0.688,0.688,17.48,1.748,0.022,0.022,0.56,0.056,5.4,5.4,0.946,9.46,0.0964,0.964,96.43,964.3,0.54,0.54,0.0946,0.946,0.00964,0.0964,9.643,96.43,0.234,0.234,5.94,0.594,0.02,0.02,0.51,Stainless Steel,SS,2.499,2.499,11.12,1.134,1133.55,Squared and Ground,Factory Option,9.0422,9.0422,Reference,Reference,11.04,11.04,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.14,0.14,3.56,0.356,Reference,Reference,Reference,Reference,,0.0005308
LC 020B 08 S316,LC 020B 08 S316,LC020B08S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.132,0.132,3.35,0.335,MIN,MIN,MIN,MIN,0.688,0.688,17.48,1.748,0.022,0.022,0.56,0.056,5.4,5.4,0.946,9.46,0.0964,0.964,96.43,964.3,0.54,0.54,0.0946,0.946,0.00964,0.0964,9.643,96.43,0.234,0.234,5.94,0.594,0.02,0.02,0.51,Stainless Steel Type 316,SS316,2.499,2.499,11.12,1.134,1133.55,Squared and Ground,Factory Option,9.0422,9.0422,Reference,Reference,11.04,11.04,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.14,0.14,3.56,0.356,Reference,Reference,Reference,Reference,,0.0005308
LC 020B 09 M,LC 020B 09 M,LC020B09M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.132,0.132,3.35,0.335,MIN,MIN,MIN,MIN,0.75,0.75,19.05,1.905,0.024,0.024,0.61,0.061,6,6,1.051,10.51,0.1071,1.071,107.15,1071.5,0.6,0.6,0.1051,1.051,0.01071,0.1071,10.715,107.15,0.25,0.25,6.35,0.635,0.02,0.02,0.51,Music Wire,MW,3,3,13.34,1.361,1360.8,Squared and Ground,Factory Option,9.7656,9.7656,Reference,Reference,11.77,11.77,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.14,0.14,3.56,0.356,Reference,Reference,Reference,Reference,,0.000555
LC 020B 09 S,LC 020B 09 S,LC020B09S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.132,0.132,3.35,0.335,MIN,MIN,MIN,MIN,0.75,0.75,19.05,1.905,0.024,0.024,0.61,0.061,5,5,0.876,8.76,0.0893,0.893,89.29,892.9,0.5,0.5,0.0876,0.876,0.00893,0.0893,8.929,89.29,0.25,0.25,6.35,0.635,0.02,0.02,0.51,Stainless Steel,SS,2.499,2.499,11.12,1.134,1133.55,Squared and Ground,Factory Option,9.7656,9.7656,Reference,Reference,11.77,11.77,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.14,0.14,3.56,0.356,Reference,Reference,Reference,Reference,,0.0005656
LC 020B 09 S316,LC 020B 09 S316,LC020B09S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.132,0.132,3.35,0.335,MIN,MIN,MIN,MIN,0.75,0.75,19.05,1.905,0.024,0.024,0.61,0.061,5,5,0.876,8.76,0.0893,0.893,89.29,892.9,0.5,0.5,0.0876,0.876,0.00893,0.0893,8.929,89.29,0.25,0.25,6.35,0.635,0.02,0.02,0.51,Stainless Steel Type 316,SS316,2.499,2.499,11.12,1.134,1133.55,Squared and Ground,Factory Option,9.7656,9.7656,Reference,Reference,11.77,11.77,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.14,0.14,3.56,0.356,Reference,Reference,Reference,Reference,,0.0005656
LC 020B 10 M,LC 020B 10 M,LC020B10M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.132,0.132,3.35,0.335,MIN,MIN,MIN,MIN,0.875,0.875,22.23,2.223,0.028,0.028,0.71,0.071,5.1,5.1,0.893,8.93,0.0911,0.911,91.08,910.8,0.51,0.51,0.0893,0.893,0.00911,0.0911,9.108,91.08,0.285,0.285,7.24,0.724,0.02,0.02,0.51,Music Wire,MW,3,3,13.34,1.361,1360.8,Squared and Ground,Factory Option,11.4889,11.4889,Reference,Reference,13.49,13.49,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.14,0.14,3.56,0.356,Reference,Reference,Reference,Reference,,0.0006363
LC 020B 10 S,LC 020B 10 S,LC020B10S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.132,0.132,3.35,0.335,MIN,MIN,MIN,MIN,0.875,0.875,22.23,2.223,0.028,0.028,0.71,0.071,4.2,4.2,0.736,7.36,0.075,0.75,75,750,0.42,0.42,0.0736,0.736,0.0075,0.075,7.5,75,0.285,0.285,7.24,0.724,0.02,0.02,0.51,Stainless Steel,SS,2.499,2.499,11.12,1.134,1133.55,Squared and Ground,Factory Option,11.6257,11.6257,Reference,Reference,13.63,13.63,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.14,0.14,3.56,0.356,Reference,Reference,Reference,Reference,,0.000655
LC 020B 10 S316,LC 020B 10 S316,LC020B10S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.132,0.132,3.35,0.335,MIN,MIN,MIN,MIN,0.875,0.875,22.23,2.223,0.028,0.028,0.71,0.071,4.2,4.2,0.736,7.36,0.075,0.75,75,750,0.42,0.42,0.0736,0.736,0.0075,0.075,7.5,75,0.285,0.285,7.24,0.724,0.02,0.02,0.51,Stainless Steel Type 316,SS316,2.499,2.499,11.12,1.134,1133.55,Squared and Ground,Factory Option,11.6257,11.6257,Reference,Reference,13.63,13.63,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.14,0.14,3.56,0.356,Reference,Reference,Reference,Reference,,0.000655
LC 020B 11 M,LC 020B 11 M,LC020B11M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.132,0.132,3.35,0.335,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.033,0.033,0.84,0.084,4.5,4.5,0.788,7.88,0.0804,0.804,80.36,803.6,0.45,0.45,0.0788,0.788,0.00804,0.0804,8.036,80.36,0.315,0.315,8,0.8,0.02,0.02,0.51,Music Wire,MW,3,3,13.34,1.361,1360.8,Squared and Ground,Factory Option,13.0208,13.0208,Reference,Reference,15.02,15.02,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.14,0.14,3.56,0.356,Reference,Reference,Reference,Reference,,0.0007085
LC 020B 11 S,LC 020B 11 S,LC020B11S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.132,0.132,3.35,0.335,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.033,0.033,0.84,0.084,3.7,3.7,0.648,6.48,0.0661,0.661,66.07,660.7,0.37,0.37,0.0648,0.648,0.00661,0.0661,6.607,66.07,0.315,0.315,8,0.8,0.02,0.02,0.51,Stainless Steel,SS,2.499,2.499,11.12,1.134,1133.55,Squared and Ground,Factory Option,13.1967,13.1967,Reference,Reference,15.2,15.2,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.14,0.14,3.56,0.356,Reference,Reference,Reference,Reference,,0.0007305
LC 020B 11 S316,LC 020B 11 S316,LC020B11S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.132,0.132,3.35,0.335,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.033,0.033,0.84,0.084,3.7,3.7,0.648,6.48,0.0661,0.661,66.07,660.7,0.37,0.37,0.0648,0.648,0.00661,0.0661,6.607,66.07,0.315,0.315,8,0.8,0.02,0.02,0.51,Stainless Steel Type 316,SS316,2.499,2.499,11.12,1.134,1133.55,Squared and Ground,Factory Option,13.1967,13.1967,Reference,Reference,15.2,15.2,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.14,0.14,3.56,0.356,Reference,Reference,Reference,Reference,,0.0007305
LC 020B 12 M,LC 020B 12 M,LC020B12M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.132,0.132,3.35,0.335,MIN,MIN,MIN,MIN,1.25,1.25,31.75,3.175,0.039,0.039,0.99,0.099,3.5,3.5,0.613,6.13,0.0625,0.625,62.5,625,0.35,0.35,0.0613,0.613,0.00625,0.0625,6.25,62.5,0.385,0.385,9.78,0.978,0.02,0.02,0.51,Music Wire,MW,3,3,13.34,1.361,1360.8,Squared and Ground,Factory Option,16.741,16.741,Reference,Reference,18.74,18.74,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.14,0.14,3.56,0.356,Reference,Reference,Reference,Reference,,0.000884
LC 020B 12 S,LC 020B 12 S,LC020B12S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.132,0.132,3.35,0.335,MIN,MIN,MIN,MIN,1.25,1.25,31.75,3.175,0.039,0.039,0.99,0.099,2.9,2.9,0.508,5.08,0.0518,0.518,51.79,517.9,0.29,0.29,0.0508,0.508,0.00518,0.0518,5.179,51.79,0.385,0.385,9.78,0.978,0.02,0.02,0.51,Stainless Steel,SS,2.499,2.499,11.12,1.134,1133.55,Squared and Ground,Factory Option,16.837,16.837,Reference,Reference,18.84,18.84,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.14,0.14,3.56,0.356,Reference,Reference,Reference,Reference,,0.000926
LC 020B 12 S316,LC 020B 12 S316,LC020B12S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.132,0.132,3.35,0.335,MIN,MIN,MIN,MIN,1.25,1.25,31.75,3.175,0.039,0.039,0.99,0.099,2.9,2.9,0.508,5.08,0.0518,0.518,51.79,517.9,0.29,0.29,0.0508,0.508,0.00518,0.0518,5.179,51.79,0.385,0.385,9.78,0.978,0.02,0.02,0.51,Stainless Steel Type 316,SS316,2.499,2.499,11.12,1.134,1133.55,Squared and Ground,Factory Option,16.8372,16.8372,Reference,Reference,18.84,18.84,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.14,0.14,3.56,0.356,Reference,Reference,Reference,Reference,,0.000926
LC 020B 13 M,LC 020B 13 M,LC020B13M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.132,0.132,3.35,0.335,MIN,MIN,MIN,MIN,1.375,1.375,34.93,3.493,0.044,0.044,1.12,0.112,3.2,3.2,0.56,5.6,0.0571,0.571,57.15,571.5,0.32,0.32,0.056,0.56,0.00571,0.0571,5.715,57.15,0.42,0.42,10.67,1.067,0.02,0.02,0.51,Music Wire,MW,3,3,13.34,1.361,1360.8,Squared and Ground,Factory Option,18.3105,18.3105,Reference,Reference,20.31,20.31,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.14,0.14,3.56,0.356,Reference,Reference,Reference,Reference,,0.0009581
LC 020B 13 S,LC 020B 13 S,LC020B13S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.132,0.132,3.35,0.335,MIN,MIN,MIN,MIN,1.375,1.375,34.93,3.493,0.044,0.044,1.12,0.112,2.7,2.7,0.473,4.73,0.0482,0.482,48.22,482.2,0.27,0.27,0.0473,0.473,0.00482,0.0482,4.822,48.22,0.42,0.42,10.67,1.067,0.02,0.02,0.51,Stainless Steel,SS,2.499,2.499,11.12,1.134,1133.55,Squared and Ground,Factory Option,18.0844,18.0844,Reference,Reference,20.08,20.08,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.14,0.14,3.56,0.356,Reference,Reference,Reference,Reference,,0.0009655
LC 020B 13 S316,LC 020B 13 S316,LC020B13S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.132,0.132,3.35,0.335,MIN,MIN,MIN,MIN,1.375,1.375,34.93,3.493,0.044,0.044,1.12,0.112,2.7,2.7,0.473,4.73,0.0482,0.482,48.22,482.2,0.27,0.27,0.0473,0.473,0.00482,0.0482,4.822,48.22,0.42,0.42,10.67,1.067,0.02,0.02,0.51,Stainless Steel Type 316,SS316,2.499,2.499,11.12,1.134,1133.55,Squared and Ground,Factory Option,18.0844,18.0844,Reference,Reference,20.08,20.08,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.14,0.14,3.56,0.356,Reference,Reference,Reference,Reference,,0.0009655
LC 020B 14 M,LC 020B 14 M,LC020B14M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.132,0.132,3.35,0.335,MIN,MIN,MIN,MIN,1.5,1.5,38.1,3.81,0.048,0.048,1.22,0.122,2.9,2.9,0.508,5.08,0.0518,0.518,51.79,517.9,0.29,0.29,0.0508,0.508,0.00518,0.0518,5.179,51.79,0.45,0.45,11.43,1.143,0.02,0.02,0.51,Music Wire,MW,3,3,13.34,1.361,1360.8,Squared and Ground,Factory Option,20.2047,20.2047,Reference,Reference,22.2,22.2,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.14,0.14,3.56,0.356,Reference,Reference,Reference,Reference,,0.0010474
LC 020B 14 S,LC 020B 14 S,LC020B14S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.132,0.132,3.35,0.335,MIN,MIN,MIN,MIN,1.5,1.5,38.1,3.81,0.048,0.048,1.22,0.122,2.4,2.4,0.42,4.2,0.0429,0.429,42.86,428.6,0.24,0.24,0.042,0.42,0.00429,0.0429,4.286,42.86,0.45,0.45,11.43,1.143,0.02,0.02,0.51,Stainless Steel,SS,2.499,2.499,11.12,1.134,1133.55,Squared and Ground,Factory Option,20.345,20.345,Reference,Reference,22.35,22.35,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.14,0.14,3.56,0.356,Reference,Reference,Reference,Reference,,0.0010741
LC 020B 14 S316,LC 020B 14 S316,LC020B14S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.132,0.132,3.35,0.335,MIN,MIN,MIN,MIN,1.5,1.5,38.1,3.81,0.048,0.048,1.22,0.122,2.4,2.4,0.42,4.2,0.0429,0.429,42.86,428.6,0.24,0.24,0.042,0.42,0.00429,0.0429,4.286,42.86,0.45,0.45,11.43,1.143,0.02,0.02,0.51,Stainless Steel Type 316,SS316,2.499,2.499,11.12,1.134,1133.55,Squared and Ground,Factory Option,20.345,20.345,Reference,Reference,22.35,22.35,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.14,0.14,3.56,0.356,Reference,Reference,Reference,Reference,,0.0010741
LC 020B 15 M,LC 020B 15 M,LC020B15M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.132,0.132,3.35,0.335,MIN,MIN,MIN,MIN,1.75,1.75,44.45,4.445,0.053,0.053,1.35,0.135,2.4,2.4,0.42,4.2,0.0429,0.429,42.86,428.6,0.24,0.24,0.042,0.42,0.00429,0.0429,4.286,42.86,0.53,0.53,13.46,1.346,0.02,0.02,0.51,Music Wire,MW,3,3,13.34,1.361,1360.8,Squared and Ground,Factory Option,24.414,24.414,Reference,Reference,26.41,26.41,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.14,0.14,3.56,0.356,Reference,Reference,Reference,Reference,,0.001246
LC 020B 15 S,LC 020B 15 S,LC020B15S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.132,0.132,3.35,0.335,MIN,MIN,MIN,MIN,1.75,1.75,44.45,4.445,0.053,0.053,1.35,0.135,2,2,0.35,3.5,0.0357,0.357,35.72,357.2,0.2,0.2,0.035,0.35,0.00357,0.0357,3.572,35.72,0.53,0.53,13.46,1.346,0.02,0.02,0.51,Stainless Steel,SS,2.499,2.499,11.12,1.134,1133.55,Squared and Ground,Factory Option,24.414,24.414,Reference,Reference,26.41,26.41,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.14,0.14,3.56,0.356,Reference,Reference,Reference,Reference,,0.0012698
LC 020B 15 S316,LC 020B 15 S316,LC020B15S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.132,0.132,3.35,0.335,MIN,MIN,MIN,MIN,1.75,1.75,44.45,4.445,0.053,0.053,1.35,0.135,2,2,0.35,3.5,0.0357,0.357,35.72,357.2,0.2,0.2,0.035,0.35,0.00357,0.0357,3.572,35.72,0.53,0.53,13.46,1.346,0.02,0.02,0.51,Stainless Steel Type 316,SS316,2.499,2.499,11.12,1.134,1133.55,Squared and Ground,Factory Option,24.414,24.414,Reference,Reference,26.41,26.41,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.14,0.14,3.56,0.356,Reference,Reference,Reference,Reference,,0.0012698
LC 020BB 01M,LC 020BB 01M,LC020BB01M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.188,0.188,4.78,0.478,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.203,0.203,5.16,0.516,0.139,0.139,3.53,0.353,MIN,MIN,MIN,MIN,0.25,0.25,6.35,0.635,0.018,0.018,0.46,0.046,20.4193,20.419,3.576,35.76,0.3646,3.646,364.65,3646.5,2.042,2.042,0.3576,3.576,0.03647,0.3647,36.466,364.66,0.0927,0.093,2.36,0.236,0.02,0.02,0.51,Music Wire,MW,3.2115,3.212,14.29,1.457,1456.74,Squared and Ground,Factory Option,2.501,2.501,Reference,Reference,4.501,4.501,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.1475,0.148,3.75,0.375,Reference,Reference,Reference,Reference,,0.0002222
LC 020BB 01S,LC 020BB 01S,LC020BB01S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.188,0.188,4.78,0.478,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.203,0.203,5.16,0.516,0.139,0.139,3.53,0.353,MIN,MIN,MIN,MIN,0.25,0.25,6.35,0.635,0.018,0.018,0.46,0.046,17.0093,17.009,2.979,29.79,0.3038,3.038,303.75,3037.5,1.701,1.701,0.2979,2.979,0.03038,0.3038,30.376,303.76,0.0927,0.093,2.36,0.236,0.02,0.02,0.51,Stainless Steel,SS,2.6751,2.675,11.9,1.213,1213.43,Squared and Ground,Factory Option,2.501,2.501,Reference,Reference,4.501,4.501,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.1475,0.148,3.75,0.375,Reference,Reference,Reference,Reference,,0.0002265
LC 020BB 01S316,LC 020BB 01S316,LC020BB01S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.188,0.188,4.78,0.478,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.203,0.203,5.16,0.516,0.139,0.139,3.53,0.353,MIN,MIN,MIN,MIN,0.25,0.25,6.35,0.635,0.018,0.018,0.46,0.046,17.0093,17.009,2.979,29.79,0.3038,3.038,303.75,3037.5,1.701,1.701,0.2979,2.979,0.03038,0.3038,30.376,303.76,0.0927,0.093,2.36,0.236,0.02,0.02,0.51,Stainless Steel Type 316,SS316,2.6751,2.675,11.9,1.213,1213.43,Squared and Ground,Factory Option,2.501,2.501,Reference,Reference,4.501,4.501,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.1475,0.148,3.75,0.375,Reference,Reference,Reference,Reference,,0.0002265
LC 020BB 02M,LC 020BB 02M,LC020BB02M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.188,0.188,4.78,0.478,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.203,0.203,5.16,0.516,0.139,0.139,3.53,0.353,MIN,MIN,MIN,MIN,0.313,0.313,7.95,0.795,0.018,0.018,0.46,0.046,15.7072,15.707,2.751,27.51,0.2805,2.805,280.5,2805,1.571,1.571,0.2751,2.751,0.02805,0.2805,28.055,280.55,0.1081,0.108,2.75,0.275,0.02,0.02,0.51,Music Wire,MW,3.2115,3.212,14.29,1.457,1456.74,Squared and Ground,Factory Option,3.2513,3.2513,Reference,Reference,5.2513,5.2513,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.1475,0.148,3.75,0.375,Reference,Reference,Reference,Reference,,0.0002593
LC 020BB 02S,LC 020BB 02S,LC020BB02S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.188,0.188,4.78,0.478,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.203,0.203,5.16,0.516,0.139,0.139,3.53,0.353,MIN,MIN,MIN,MIN,0.313,0.313,7.95,0.795,0.018,0.018,0.46,0.046,13.0841,13.084,2.291,22.91,0.2337,2.337,233.66,2336.6,1.308,1.308,0.2291,2.291,0.02336,0.2336,23.358,233.58,0.1081,0.108,2.75,0.275,0.02,0.02,0.51,Stainless Steel,SS,2.6751,2.675,11.9,1.213,1213.43,Squared and Ground,Factory Option,3.2513,3.2513,Reference,Reference,5.2513,5.2513,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.1475,0.148,3.75,0.375,Reference,Reference,Reference,Reference,,0.0002642
