title,model,field_published_stock_code,field_product_type,field_spring_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_product_series,field_revision,field_material,field_material_short_description,field_material_specification,field_outside_dia_bd_spe_in,field_outside_dia_base_in,field_outside_dia_base_mm,field_outside_dia_base_cm,field_outside_dia_tole_bd_spe_in,field_outside_dia_tole_in,field_outside_dia_tole_mm,field_outside_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_total_coils_bd_spe,field_total_coils,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_end,field_initial_ten_bud_spec_lb,field_initial_tension_lb,field_initial_tension_n,field_initial_tension_kg,field_initial_tension_gm,field_initial_ten_tol_bud_spc_lb,field_initial_ten_tol_lb,field_initial_ten_tol_n,field_initial_ten_tol_kg,field_initial_ten_tol_gm,field_max_load_build_spec_lb,field_max_load_lb,field_max_load_n,field_max_load_kg,field_max_load_gm,field_max_extend_len_bd_spe_in,field_max_extended_length_in,field_max_extended_length_mm,field_max_extended_length_cm,field_body_length_build_spec_in,field_body_length_in,field_body_length_mm,field_body_length_cm,field_direction_of_wind,field_finish,field_weight_per_item_lb,field_loop_insid_dia_bd_spec_in,field_loop_inside_diameter_in,field_loop_inside_diameter_mm,field_loop_inside_diameter_cm,field_loop_position,field_loop_opening_build_spec_in,field_loop_opening_in,field_loop_opening_mm,field_loop_opening_cm
EI 014C 01 S316,EI 014C 01 S316,EI014C01S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Instrument Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.109,0.109,2.77,0.277,0.005,0.005,0.13,0.013,0.375,0.375,9.53,0.953,0.02,0.02,0.51,0.051,3.909,3.909,0.685,6.85,0.0698,0.698,69.8,698,0.39,0.39,0.0683,0.683,0.00696,0.0696,6.96,69.6,0.081,0.081,2.06,0.206,REF,Reference,Reference,Reference,14.161,14.2,0.014,0.014,0.36,0.036,Standard Loops,0.108,0.108,0.48,0.049,49,0.021,0.021,0.0934,0.00953,9.53,0.925,0.925,4.115,0.4196,419.6,0.584,0.584,14.83,1.483,0.212,0.212,5.38,0.538,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.00023,0.081,0.081,2.06,0.206,Random,0.014,0.014,0.36,0.036
EI 014C 02 M,EI 014C 02 M,EI014C02M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Instrument Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.109,0.109,2.77,0.277,0.005,0.005,0.13,0.013,0.438,0.438,11.13,1.113,0.02,0.02,0.51,0.051,3.559,3.559,0.623,6.23,0.0636,0.636,63.6,636,0.355,0.355,0.0622,0.622,0.00634,0.0634,6.34,63.4,0.081,0.081,2.06,0.206,REF,Reference,Reference,Reference,18.661,18.7,0.014,0.014,0.36,0.036,Standard Loops,0.13,0.13,0.578,0.059,59,0.026,0.026,0.1157,0.01179,11.79,1.463,1.463,6.508,0.6636,663.6,0.813,0.813,20.65,2.065,0.275,0.275,6.99,0.699,Factory Option,Pre-coated with Tin,0.00028,0.081,0.081,2.06,0.206,Random,0.014,0.014,0.36,0.036
EI 014C 02 S,EI 014C 02 S,EI014C02S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Instrument Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.109,0.109,2.77,0.277,0.005,0.005,0.13,0.013,0.438,0.438,11.13,1.113,0.02,0.02,0.51,0.051,2.966,2.966,0.519,5.19,0.053,0.53,53,530,0.296,0.296,0.0518,0.518,0.00529,0.0529,5.29,52.9,0.081,0.081,2.06,0.206,REF,Reference,Reference,Reference,18.661,18.7,0.014,0.014,0.36,0.036,Standard Loops,0.108,0.108,0.48,0.049,49,0.021,0.021,0.0934,0.00953,9.53,1.234,1.234,5.489,0.5597,559.7,0.817,0.817,20.75,2.075,0.275,0.275,6.99,0.699,Factory Option,Passivate per ASTM A967,0.00029,0.081,0.081,2.06,0.206,Random,0.014,0.014,0.36,0.036
EI 014C 02 S316,EI 014C 02 S316,EI014C02S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Instrument Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.109,0.109,2.77,0.277,0.005,0.005,0.13,0.013,0.438,0.438,11.13,1.113,0.02,0.02,0.51,0.051,2.966,2.966,0.519,5.19,0.053,0.53,53,530,0.296,0.296,0.0518,0.518,0.00529,0.0529,5.29,52.9,0.081,0.081,2.06,0.206,REF,Reference,Reference,Reference,18.661,18.7,0.014,0.014,0.36,0.036,Standard Loops,0.108,0.108,0.48,0.049,49,0.021,0.021,0.0934,0.00953,9.53,0.925,0.925,4.115,0.4196,419.6,0.713,0.713,18.11,1.811,0.275,0.275,6.99,0.699,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.00029,0.081,0.081,2.06,0.206,Random,0.014,0.014,0.36,0.036
EI 014C 03 M,EI 014C 03 M,EI014C03M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Instrument Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.109,0.109,2.77,0.277,0.005,0.005,0.13,0.013,0.5,0.5,12.7,1.27,0.02,0.02,0.51,0.051,2.877,2.877,0.504,5.04,0.0514,0.514,51.4,514,0.287,0.287,0.0503,0.503,0.00513,0.0513,5.13,51.3,0.081,0.081,2.06,0.206,REF,Reference,Reference,Reference,23.089,23.1,0.014,0.014,0.36,0.036,Standard Loops,0.13,0.13,0.578,0.059,59,0.026,0.026,0.1157,0.01179,11.79,1.463,1.463,6.508,0.6636,663.6,0.963,0.963,24.46,2.446,0.337,0.337,8.56,0.856,Factory Option,Pre-coated with Tin,0.00035,0.081,0.081,2.06,0.206,Random,0.014,0.014,0.36,0.036
EI 014C 03 S,EI 014C 03 S,EI014C03S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Instrument Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.109,0.109,2.77,0.277,0.005,0.005,0.13,0.013,0.5,0.5,12.7,1.27,0.02,0.02,0.51,0.051,2.397,2.397,0.42,4.2,0.0428,0.428,42.8,428,0.239,0.239,0.0419,0.419,0.00427,0.0427,4.27,42.7,0.081,0.081,2.06,0.206,REF,Reference,Reference,Reference,23.089,23.1,0.014,0.014,0.36,0.036,Standard Loops,0.108,0.108,0.48,0.049,49,0.021,0.021,0.0934,0.00953,9.53,1.234,1.234,5.489,0.5597,559.7,0.969,0.969,24.61,2.461,0.337,0.337,8.56,0.856,Factory Option,Passivate per ASTM A967,0.00035,0.081,0.081,2.06,0.206,Random,0.014,0.014,0.36,0.036
EI 014C 03 S316,EI 014C 03 S316,EI014C03S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Instrument Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.109,0.109,2.77,0.277,0.005,0.005,0.13,0.013,0.5,0.5,12.7,1.27,0.02,0.02,0.51,0.051,2.397,2.397,0.42,4.2,0.0428,0.428,42.8,428,0.239,0.239,0.0419,0.419,0.00427,0.0427,4.27,42.7,0.081,0.081,2.06,0.206,REF,Reference,Reference,Reference,23.089,23.1,0.014,0.014,0.36,0.036,Standard Loops,0.108,0.108,0.48,0.049,49,0.021,0.021,0.0934,0.00953,9.53,0.925,0.925,4.115,0.4196,419.6,0.84,0.84,21.34,2.134,0.337,0.337,8.56,0.856,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.00035,0.081,0.081,2.06,0.206,Random,0.014,0.014,0.36,0.036
EI 014C 04 M,EI 014C 04 M,EI014C04M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Instrument Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.109,0.109,2.77,0.277,0.005,0.005,0.13,0.013,0.625,0.625,15.88,1.588,0.02,0.02,0.51,0.051,2.074,2.074,0.363,3.63,0.037,0.37,37,370,0.207,0.207,0.0363,0.363,0.0037,0.037,3.7,37,0.081,0.081,2.06,0.206,REF,Reference,Reference,Reference,32.018,32,0.014,0.014,0.36,0.036,Standard Loops,0.13,0.13,0.578,0.059,59,0.026,0.026,0.1157,0.01179,11.79,1.463,1.463,6.508,0.6636,663.6,1.268,1.268,32.21,3.221,0.462,0.462,11.73,1.173,Factory Option,Pre-coated with Tin,0.00047,0.081,0.081,2.06,0.206,Random,0.014,0.014,0.36,0.036
EI 014C 04 S,EI 014C 04 S,EI014C04S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Instrument Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.109,0.109,2.77,0.277,0.005,0.005,0.13,0.013,0.625,0.625,15.88,1.588,0.02,0.02,0.51,0.051,1.729,1.729,0.303,3.03,0.0309,0.309,30.9,309,0.172,0.172,0.0301,0.301,0.00307,0.0307,3.07,30.7,0.081,0.081,2.06,0.206,REF,Reference,Reference,Reference,32.018,32,0.014,0.014,0.36,0.036,Standard Loops,0.108,0.108,0.48,0.049,49,0.021,0.021,0.0934,0.00953,9.53,1.234,1.234,5.489,0.5597,559.7,1.276,1.276,32.41,3.241,0.462,0.462,11.73,1.173,Factory Option,Passivate per ASTM A967,0.00048,0.081,0.081,2.06,0.206,Random,0.014,0.014,0.36,0.036
EI 014C 04 S316,EI 014C 04 S316,EI014C04S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Instrument Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.109,0.109,2.77,0.277,0.005,0.005,0.13,0.013,0.625,0.625,15.88,1.588,0.02,0.02,0.51,0.051,1.729,1.729,0.303,3.03,0.0309,0.309,30.9,309,0.172,0.172,0.0301,0.301,0.00307,0.0307,3.07,30.7,0.081,0.081,2.06,0.206,REF,Reference,Reference,Reference,32.018,32,0.014,0.014,0.36,0.036,Standard Loops,0.108,0.108,0.48,0.049,49,0.021,0.021,0.0934,0.00953,9.53,0.925,0.925,4.115,0.4196,419.6,1.097,1.097,27.86,2.786,0.462,0.462,11.73,1.173,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.00048,0.081,0.081,2.06,0.206,Random,0.014,0.014,0.36,0.036
EI 014C 05 M,EI 014C 05 M,EI014C05M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Instrument Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.109,0.109,2.77,0.277,0.005,0.005,0.13,0.013,0.75,0.75,19.05,1.905,0.02,0.02,0.51,0.051,1.622,1.622,0.284,2.84,0.029,0.29,29,290,0.162,0.162,0.0284,0.284,0.00289,0.0289,2.89,28.9,0.081,0.081,2.06,0.206,REF,Reference,Reference,Reference,40.946,40.9,0.014,0.014,0.36,0.036,Standard Loops,0.13,0.13,0.578,0.059,59,0.026,0.026,0.1157,0.01179,11.79,1.463,1.463,6.508,0.6636,663.6,1.572,1.572,39.93,3.993,0.587,0.587,14.91,1.491,Factory Option,Pre-coated with Tin,0.00059,0.081,0.081,2.06,0.206,Random,0.014,0.014,0.36,0.036
EI 014C 05 S,EI 014C 05 S,EI014C05S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Instrument Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.109,0.109,2.77,0.277,0.005,0.005,0.13,0.013,0.75,0.75,19.05,1.905,0.02,0.02,0.51,0.051,1.352,1.352,0.237,2.37,0.0241,0.241,24.1,241,0.135,0.135,0.0236,0.236,0.00241,0.0241,2.41,24.1,0.081,0.081,2.06,0.206,REF,Reference,Reference,Reference,40.946,40.9,0.014,0.014,0.36,0.036,Standard Loops,0.108,0.108,0.48,0.049,49,0.021,0.021,0.0934,0.00953,9.53,1.234,1.234,5.489,0.5597,559.7,1.583,1.583,40.21,4.021,0.587,0.587,14.91,1.491,Factory Option,Passivate per ASTM A967,0.0006,0.081,0.081,2.06,0.206,Random,0.014,0.014,0.36,0.036
EI 014C 05 S316,EI 014C 05 S316,EI014C05S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Instrument Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.109,0.109,2.77,0.277,0.005,0.005,0.13,0.013,0.75,0.75,19.05,1.905,0.02,0.02,0.51,0.051,1.352,1.352,0.237,2.37,0.0241,0.241,24.1,241,0.135,0.135,0.0236,0.236,0.00241,0.0241,2.41,24.1,0.081,0.081,2.06,0.206,REF,Reference,Reference,Reference,40.946,40.9,0.014,0.014,0.36,0.036,Standard Loops,0.108,0.108,0.48,0.049,49,0.021,0.021,0.0934,0.00953,9.53,0.925,0.925,4.115,0.4196,419.6,1.354,1.354,34.39,3.439,0.587,0.587,14.91,1.491,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.0006,0.081,0.081,2.06,0.206,Random,0.014,0.014,0.36,0.036
EI 014C 06 M,EI 014C 06 M,EI014C06M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Instrument Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.109,0.109,2.77,0.277,0.005,0.005,0.13,0.013,0.875,0.875,22.23,2.223,0.02,0.02,0.51,0.051,1.332,1.332,0.233,2.33,0.0238,0.238,23.8,238,0.133,0.133,0.0233,0.233,0.00238,0.0238,2.38,23.8,0.081,0.081,2.06,0.206,REF,Reference,Reference,Reference,49.875,49.9,0.014,0.014,0.36,0.036,Standard Loops,0.13,0.13,0.578,0.059,59,0.026,0.026,0.1157,0.01179,11.79,1.463,1.463,6.508,0.6636,663.6,1.876,1.876,47.65,4.765,0.712,0.712,18.08,1.808,Factory Option,Pre-coated with Tin,0.00071,0.081,0.081,2.06,0.206,Random,0.014,0.014,0.36,0.036
EI 014C 06 S,EI 014C 06 S,EI014C06S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Instrument Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.109,0.109,2.77,0.277,0.005,0.005,0.13,0.013,0.875,0.875,22.23,2.223,0.02,0.02,0.51,0.051,1.11,1.11,0.194,1.94,0.0198,0.198,19.8,198,0.11,0.11,0.0193,0.193,0.00196,0.0196,1.96,19.6,0.081,0.081,2.06,0.206,REF,Reference,Reference,Reference,49.875,49.9,0.014,0.014,0.36,0.036,Standard Loops,0.108,0.108,0.48,0.049,49,0.021,0.021,0.0934,0.00953,9.53,1.234,1.234,5.489,0.5597,559.7,1.889,1.889,47.98,4.798,0.712,0.712,18.08,1.808,Factory Option,Passivate per ASTM A967,0.00073,0.081,0.081,2.06,0.206,Random,0.014,0.014,0.36,0.036
EI 014C 06 S316,EI 014C 06 S316,EI014C06S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Instrument Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.109,0.109,2.77,0.277,0.005,0.005,0.13,0.013,0.875,0.875,22.23,2.223,0.02,0.02,0.51,0.051,1.11,1.11,0.194,1.94,0.0198,0.198,19.8,198,0.11,0.11,0.0193,0.193,0.00196,0.0196,1.96,19.6,0.081,0.081,2.06,0.206,REF,Reference,Reference,Reference,49.875,49.9,0.014,0.014,0.36,0.036,Standard Loops,0.108,0.108,0.48,0.049,49,0.021,0.021,0.0934,0.00953,9.53,0.925,0.925,4.115,0.4196,419.6,1.611,1.611,40.92,4.092,0.712,0.712,18.08,1.808,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.00073,0.081,0.081,2.06,0.206,Random,0.014,0.014,0.36,0.036
EI 014C 07 M,EI 014C 07 M,EI014C07M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Instrument Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.109,0.109,2.77,0.277,0.005,0.005,0.13,0.013,1,1,25.4,2.54,0.02,0.02,0.51,0.051,1.13,1.13,0.198,1.98,0.0202,0.202,20.2,202,0.112,0.112,0.0196,0.196,0.002,0.02,2,20,0.081,0.081,2.06,0.206,REF,Reference,Reference,Reference,58.804,58.8,0.014,0.014,0.36,0.036,Standard Loops,0.13,0.13,0.578,0.059,59,0.026,0.026,0.1157,0.01179,11.79,1.463,1.463,6.508,0.6636,663.6,2.18,2.18,55.37,5.537,0.837,0.837,21.26,2.126,Factory Option,Pre-coated with Tin,0.00084,0.081,0.081,2.06,0.206,Random,0.014,0.014,0.36,0.036
EI 014C 07 S,EI 014C 07 S,EI014C07S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Instrument Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.109,0.109,2.77,0.277,0.005,0.005,0.13,0.013,1,1,25.4,2.54,0.02,0.02,0.51,0.051,0.941,0.941,0.165,1.65,0.0168,0.168,16.8,168,0.094,0.094,0.0165,0.165,0.00168,0.0168,1.68,16.8,0.081,0.081,2.06,0.206,REF,Reference,Reference,Reference,58.804,58.8,0.014,0.014,0.36,0.036,Standard Loops,0.108,0.108,0.48,0.049,49,0.021,0.021,0.0934,0.00953,9.53,1.234,1.234,5.489,0.5597,559.7,2.196,2.196,55.78,5.578,0.837,0.837,21.26,2.126,Factory Option,Passivate per ASTM A967,0.00085,0.081,0.081,2.06,0.206,Random,0.014,0.014,0.36,0.036
EI 014C 07 S316,EI 014C 07 S316,EI014C07S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Instrument Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.109,0.109,2.77,0.277,0.005,0.005,0.13,0.013,1,1,25.4,2.54,0.02,0.02,0.51,0.051,0.941,0.941,0.165,1.65,0.0168,0.168,16.8,168,0.094,0.094,0.0165,0.165,0.00168,0.0168,1.68,16.8,0.081,0.081,2.06,0.206,REF,Reference,Reference,Reference,58.804,58.8,0.014,0.014,0.36,0.036,Standard Loops,0.108,0.108,0.48,0.049,49,0.021,0.021,0.0934,0.00953,9.53,0.925,0.925,4.115,0.4196,419.6,1.868,1.868,47.45,4.745,0.837,0.837,21.26,2.126,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.00085,0.081,0.081,2.06,0.206,Random,0.014,0.014,0.36,0.036
EI 016B 01 M,EI 016B 01 M,EI016B01M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Instrument Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.094,0.094,2.39,0.239,0.004,0.004,0.1,0.01,0.375,0.375,9.53,0.953,0.02,0.02,0.51,0.051,14.2,14.2,2.487,24.87,0.2536,2.536,253.6,2536,1.42,1.42,0.2487,2.487,0.02536,0.2536,25.36,253.6,0.062,0.062,1.57,0.157,REF,Reference,Reference,Reference,14.59,14.6,0.016,0.016,0.41,0.041,Standard Loops,0.19,0.19,0.845,0.0862,86.2,0.02,0.02,0.089,0.00907,9.07,2.26,2.26,10.053,1.0251,1025.1,0.521,0.521,13.23,1.323,0.249,0.249,6.32,0.632,Factory Option,Pre-coated with Tin,0.00024,0.062,0.062,1.57,0.157,Random,0.016,0.016,0.41,0.041
EI 016B 01 S,EI 016B 01 S,EI016B01S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Instrument Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.094,0.094,2.39,0.239,0.004,0.004,0.1,0.01,0.375,0.375,9.53,0.953,0.02,0.02,0.51,0.051,11.8301,11.83,2.072,20.72,0.2113,2.113,211.3,2113,1.183,1.183,0.2072,2.072,0.02113,0.2113,21.13,211.3,0.062,0.062,1.57,0.157,REF,Reference,Reference,Reference,14.59,14.6,0.016,0.016,0.41,0.041,Standard Loops,0.16,0.16,0.712,0.0726,72.6,0.032,0.032,0.1423,0.01452,14.52,1.883,1.883,8.376,0.8541,854.1,0.521,0.521,13.23,1.323,0.251,0.251,6.38,0.638,Factory Option,Passivate per ASTM A967,0.00025,0.062,0.062,1.57,0.157,Random,0.016,0.016,0.41,0.041
EI 016B 01 S316,EI 016B 01 S316,EI016B01S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Instrument Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.094,0.094,2.39,0.239,0.004,0.004,0.1,0.01,0.375,0.375,9.53,0.953,0.02,0.02,0.51,0.051,11.8301,11.83,2.072,20.72,0.2113,2.113,211.3,2113,1.183,1.183,0.2072,2.072,0.02113,0.2113,21.13,211.3,0.062,0.062,1.57,0.157,REF,Reference,Reference,Reference,14.59,14.6,0.016,0.016,0.41,0.041,Standard Loops,0.16,0.16,0.712,0.0726,72.6,0.032,0.032,0.1423,0.01452,14.52,1.412,1.412,6.281,0.6405,640.5,0.48,0.48,12.19,1.219,0.251,0.251,6.38,0.638,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.00025,0.062,0.062,1.57,0.157,Random,0.016,0.016,0.41,0.041
EI 016B 02 M,EI 016B 02 M,EI016B02M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Instrument Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.094,0.094,2.39,0.239,0.004,0.004,0.1,0.01,0.438,0.438,11.13,1.113,0.02,0.02,0.51,0.051,11,11,1.926,19.26,0.1964,1.964,196.4,1964,1.1,1.1,0.1926,1.926,0.01964,0.1964,19.64,196.4,0.062,0.062,1.57,0.157,REF,Reference,Reference,Reference,18.83,18.8,0.016,0.016,0.41,0.041,Standard Loops,0.19,0.19,0.845,0.0862,86.2,0.02,0.02,0.089,0.00907,9.07,2.26,2.26,10.053,1.0251,1025.1,0.626,0.626,15.9,1.59,0.314,0.314,7.98,0.798,Factory Option,Pre-coated with Tin,0.00031,0.062,0.062,1.57,0.157,Random,0.016,0.016,0.41,0.041
EI 016B 02 S,EI 016B 02 S,EI016B02S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Instrument Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.094,0.094,2.39,0.239,0.004,0.004,0.1,0.01,0.438,0.438,11.13,1.113,0.02,0.02,0.51,0.051,9.17,9.17,1.606,16.06,0.1638,1.638,163.8,1638,0.917,0.917,0.1606,1.606,0.01638,0.1638,16.38,163.8,0.062,0.062,1.57,0.157,REF,Reference,Reference,Reference,18.83,18.8,0.016,0.016,0.41,0.041,Standard Loops,0.16,0.16,0.712,0.0726,72.6,0.032,0.032,0.1423,0.01452,14.52,1.883,1.883,8.376,0.8541,854.1,0.626,0.626,15.9,1.59,0.314,0.314,7.98,0.798,Factory Option,Passivate per ASTM A967,0.00031,0.062,0.062,1.57,0.157,Random,0.016,0.016,0.41,0.041
EI 016B 03 M,EI 016B 03 M,EI016B03M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Instrument Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.094,0.094,2.39,0.239,0.004,0.004,0.1,0.01,0.5,0.5,12.7,1.27,0.02,0.02,0.51,0.051,9.2,9.2,1.611,16.11,0.1643,1.643,164.3,1643,0.92,0.92,0.1611,1.611,0.01643,0.1643,16.43,164.3,0.062,0.062,1.57,0.157,REF,Reference,Reference,Reference,22.52,22.5,0.016,0.016,0.41,0.041,Standard Loops,0.19,0.19,0.845,0.0862,86.2,0.02,0.02,0.089,0.00907,9.07,2.26,2.26,10.053,1.0251,1025.1,0.725,0.725,18.42,1.842,0.376,0.376,9.55,0.955,Factory Option,Pre-coated with Tin,0.00036,0.062,0.062,1.57,0.157,Random,0.016,0.016,0.41,0.041
EI 016B 03 S,EI 016B 03 S,EI016B03S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Instrument Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.094,0.094,2.39,0.239,0.004,0.004,0.1,0.01,0.5,0.5,12.7,1.27,0.02,0.02,0.51,0.051,7.67,7.67,1.343,13.43,0.137,1.37,137,1370,0.767,0.767,0.1343,1.343,0.0137,0.137,13.7,137,0.062,0.062,1.57,0.157,REF,Reference,Reference,Reference,22.51,22.5,0.016,0.016,0.41,0.041,Standard Loops,0.16,0.16,0.712,0.0726,72.6,0.032,0.032,0.1423,0.01452,14.52,1.883,1.883,8.376,0.8541,854.1,0.725,0.725,18.42,1.842,0.376,0.376,9.55,0.955,Factory Option,Passivate per ASTM A967,0.00037,0.062,0.062,1.57,0.157,Random,0.016,0.016,0.41,0.041
EI 016B 04 M,EI 016B 04 M,EI016B04M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Instrument Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.094,0.094,2.39,0.239,0.004,0.004,0.1,0.01,0.625,0.625,15.88,1.588,0.03,0.03,0.76,0.076,6.8,6.8,1.191,11.91,0.1214,1.214,121.4,1214,0.68,0.68,0.1191,1.191,0.01214,0.1214,12.14,121.4,0.062,0.062,1.57,0.157,REF,Reference,Reference,Reference,30.46,30.5,0.016,0.016,0.41,0.041,Standard Loops,0.19,0.19,0.845,0.0862,86.2,0.02,0.02,0.089,0.00907,9.07,2.26,2.26,10.053,1.0251,1025.1,0.929,0.929,23.6,2.36,0.501,0.501,12.73,1.273,Factory Option,Pre-coated with Tin,0.00048,0.062,0.062,1.57,0.157,Random,0.016,0.016,0.41,0.041
